country,source,author,title,description,url,urlToImage,publishedAt,content,date,sentiment,domain,is_green
sg,"{'id': None, 'name': 'Dexerto'}",,Activision Blizzard “disaster” behind Warcraft III Reforged revealed by devs - Dexerto,"Warcraft III Reforged devs have spoken out about the development of the game, citing mismanagement as the reason for it's failures.",https://www.dexerto.com/gaming/activision-blizzard-disaster-behind-warcraft-iii-reforged-revealed-by-devs-1616790/,https://www.dexerto.com/wp-content/uploads/2021/07/22/warcraft-3-reforged-devs-slam-activision-blizzard-1.jpeg,2021-07-22T15:40:04Z,"Developers at Activision Blizzard behind the now-notorious Warcraft III: Reforged have spoken out about their treatment, and the “mismanagement” that led to the game’s disappointing launch. 
On July… [+2147 chars]",2021-07-22 14:58:52.519894,-0.999163955450058,www.dexerto.com,1
sg,"{'id': None, 'name': 'CNA'}",,Attractions can consider letting in only COVID-19 vaccinated visitors: Expert | Video - CNA,"An infectious diseases expert tells CNA that attractions could consider letting in only vaccinated visitors to prevent clusters from seeding in crowded, interactive settings. This comes as Marina Bay Sands shut its casino until Aug 5 after a cluster emerged o…",https://www.channelnewsasia.com/news/singapore/attractions-can-consider-letting-in-only-covid-19-vaccinated-15271580,https://cf-images.ap-southeast-1.prod.boltdns.net/v1/static/6057994443001/2659d936-57a2-4121-9ed2-32034923c8f2/9e446115-be71-42b1-bbe6-48f5d7f5bed4/640x360/match/image.jpg,2021-07-22T14:52:40Z,"meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners",2021-07-22 14:58:52.519894,-0.6404644052187601,www.channelnewsasia.com,0
sg,"{'id': None, 'name': 'Yahoo Entertainment'}",Reuters Videos,NASA's Mars rover to begin hunt for signs of life - Yahoo Singapore News,NASA’s hunt for signs of ancient life on Mars has begun.The six-wheeled rover Perseverance landed safely on the Red Planet in February 2021.Now it's finally ...,https://sg.news.yahoo.com/nasas-mars-rover-begin-hunt-143241339.html,https://s.yimg.com/hd/cp-video-transcode/prod/2021-07/22/60f9837c540ba326483ac68f/60f9837c540ba326483ac690_o_U_v2.jpg,2021-07-22T14:32:41Z,"NASAs hunt for signs of ancient life on Mars has begun.
The six-wheeled rover Perseverance landed safely on the Red Planet in February 2021.
Now it's finally ready to start taking samples from the … [+2634 chars]",2021-07-22 14:58:52.519894,0.4992,sg.news.yahoo.com,0
sg,"{'id': None, 'name': 'Yahoo Entertainment'}",Jon Fingas,Spotify and Giphy are 'enhancing' GIFs with music - Yahoo Singapore News,Spotify and Giphy now give you a way to 'listen' to GIFs by pointing you to a musician's Spotify page.,https://sg.news.yahoo.com/spotify-giphy-gif-music-142927089.html,https://s.yimg.com/os/creatr-uploaded-images/2021-07/1651f890-eaf5-11eb-adb7-389f06adfb22,2021-07-22T14:29:27Z,Have you ever seen a musician's GIF and heard the song in your head? You won't have to leave things to the imagination for much longer. Spotify and Giphy have partnered to effectively give GIFs a sou… [+761 chars],2021-07-22 14:58:52.519894,0.0,sg.news.yahoo.com,0
sg,"{'id': None, 'name': 'TODAYonline'}",,"NDP postponed to Aug 21, ceremonial parade to be held on Aug 9 instead: Mindef - TODAYonline",SINGAPORE — The National Day Parade (NDP) this year will be postponed to Aug 21 after the end of Phase 2 (heightened alert) measures to curb the spread of Covid-19 in Singapore.,https://www.todayonline.com/singapore/ndp-postponed-aug-21-ceremonial-parade-be-held-aug-9-instead-mindef,https://www.todayonline.com/sites/default/files/styles/new_app_article_detail/public/photos/43_images/raj_ndp12_720.jpg?itok=lrpPAvQS,2021-07-22T14:10:25Z,,2021-07-22 14:58:52.519894,-0.9971705675125122,www.todayonline.com,0
sg,"{'id': 'techradar', 'name': 'TechRadar'}",Henry St Leger,Sony A90J OLED vs Sony X90J: which 4K TV is best for you? - Techradar,How to choose your favorite 2021 Sony TV,https://www.techradar.com/news/sony-x90j-vs-sony-a90j-oled,https://cdn.mos.cms.futurecdn.net/z2RANLNpptNxbcHRfHQbTg-1200-80.jpg,2021-07-22T14:00:20Z,"The Sony X90J and Sony A90J OLED are two high-spec 4K TVs for 2021 but which one should you actually take home with you? Having had the pleasure of testing out both televisions, we can say confidentl… [+5733 chars]",2021-07-22 14:58:52.519894,-0.09405301094055174,www.techradar.com,1
sg,"{'id': None, 'name': 'CNA'}",CNA,"15 men investigated for illegal horse betting activities in Ang Mo Kio, Rivervale Crescent - CNA","SINGAPORE: Fifteen men, aged between 50 and 70, are being investigated for their suspected involvement in illegal horse betting activities in public locations, the police said on Thursday (Jul 22).",https://www.channelnewsasia.com/news/singapore/15-men-illegal-horse-betting-ang-mo-kio-rivervale-crescent-15271024,"https://cna-sg-res.cloudinary.com/image/upload/q_auto,f_auto/image/10855114/16x9/991/557/5d8fd28fe5a1869163de0c312c585571/FF/police-03.jpg",2021-07-22T13:09:02Z,"SINGAPORE: Fifteen men, aged between 50 and 70, are being investigated for their suspected involvement in illegal horse betting activities in public locations, the police said on Thursday (Jul 22).
… [+1191 chars]",2021-07-22 14:58:52.519894,-0.9517276883125305,www.channelnewsasia.com,0
sg,"{'id': None, 'name': 'The Online Citizen'}",,"Auditor-General Office detects housing grants given to ineligible applicants, possible irregularities in quotations by HDB - The Online Citizen Asia","The Online Citizen Asia Auditor-General Office detects housing grants given to ineligible applicants, possible irregularities in quotations by HDB",https://www.theonlinecitizen.com/2021/07/22/auditor-general-office-detects-housing-grants-given-to-ineligible-applicants-possible-irregularities-in-quotations-by-hdb/,https://www.theonlinecitizen.com/wp-content/uploads/2021/07/ago-hdb.jpg,2021-07-22T12:04:12Z,The Auditor-General Office (AGO) has released its auditing report on government ministries and statutory boards for the year 2020/2021 on Thursday (22 July) and has flagged a number of lapses concern… [+6377 chars],2021-07-22 14:58:52.519894,-0.9914298951625824,www.theonlinecitizen.com,1
sg,"{'id': None, 'name': 'CNA'}",CNA,"As Indonesia mulls easing COVID-19 lockdown, WHO urges tougher restrictions - CNA","The World Health Organization (WHO) on Thursday urged Indonesia to implement a stricter and wider lockdown to combat surging COVID-19 infections and deaths, just days after the country's  president flagged the easing of restrictions.",https://www.channelnewsasia.com/news/asia/as-indonesia-mulls-easing-covid-19-lockdown-who-urges-tougher-15268624,"https://cna-sg-res.cloudinary.com/image/upload/q_auto,f_auto/image/15268622/16x9/991/557/e8798ff7bf304e48d57d750319454906/UV/amid-a-surge-of-coronavirus-disease--covid-19--cases-in-surabaya-5.jpg",2021-07-22T11:52:28Z,"JAKARTA: The World Health Organization (WHO) on Thursday (Jul 22) urged Indonesia to implement a stricter and wider lockdown to combat surging COVID-19 infections and deaths, just days after the coun… [+2600 chars]",2021-07-22 14:58:52.519894,0.0,www.channelnewsasia.com,0
sg,"{'id': None, 'name': 'The Straits Times'}",GRACE HO,Consider minimum wage as a complement to progressive wage model: MAS chief - The Straits Times,"SINGAPORE - The Republic may want to seriously study a modest minimum wage as a complement to the existing progressive wage model (PWM), said Singapore's central bank chief on Thursday (July 22).. Read more at straitstimes.com.",https://www.straitstimes.com/singapore/politics/consider-minimum-wage-as-a-complement-to-progressive-wage-model-mas-chief,https://www.straitstimes.com/sites/all/themes/custom/bootdemo/images/facebook_default_pic_new.jpg,2021-07-22T10:10:00Z,"SINGAPORE - The Republic may want to seriously study a modest minimum wage as a complement to the existing progressive wage model (PWM), said Singapore's central bank chief on Thursday (July 22). 
H… [+7012 chars]",2021-07-22 14:58:52.519894,-0.48812875151634216,www.straitstimes.com,0
sg,"{'id': None, 'name': 'AsiaOne'}",,Mark Lee plays Xiang Yun's boyfriend in CNY movie Reunion Dinner: 'I'll ask Edmund Chen if we can have intimate scenes' - AsiaOne,"Despite the ongoing Covid-19 pandemic, Singapore will still get its homegrown Chinese New Year movie next year, continuing a much beloved tradition. This morning (July 22), the cast and director of local film Reunion Dinner held a press conference to mark the…",https://www.asiaone.com/entertainment/mark-lee-xiang-yun-boyfriend-cny-2022-movie-reunion-dinner-lawrence-wong,https://media.asiaone.com/sites/default/files/styles/a1_600x316/public/original_images/Jul2021/20210722_rdmain.jpg?h=00f526df&itok=O9_9prTb,2021-07-22T09:28:00Z,"Despite the ongoing Covid-19 pandemic, Singapore will still get its homegrown Chinese New Year movie next year, continuing a much beloved tradition.
This morning (July 22), the cast and director of … [+3339 chars]",2021-07-22 14:58:52.519894,0.08759382479985556,www.asiaone.com,0
sg,"{'id': None, 'name': 'CNA'}",Ahmad Zhaki Abdullah,"NTU researchers develop 'safer, cheaper' bicycle helmets - CNA",SINGAPORE: Researchers from Nanyang Technological University (NTU) have developed a cycling helmet that they say will reduce the chances of critical injury to the wearer.,https://www.channelnewsasia.com/news/singapore/ntu-researchers-safer-bicycle-helmets-elium-15268514,"https://cna-sg-res.cloudinary.com/image/upload/q_auto,f_auto/image/15268516/16x9/991/557/496a9a2b88327bc5c8e501cefba44fd0/fo/ntu-helmet-research.jpg",2021-07-22T09:19:29Z,"SINGAPORE: Researchers from Nanyang Technological University (NTU) have developed a cycling helmet that they say will reduce the chances of critical injury to the wearer.
Not only is this helmet - m… [+5356 chars]",2021-07-22 14:58:52.519894,-0.48287537693977356,www.channelnewsasia.com,0
sg,"{'id': None, 'name': 'TODAYonline'}",,Employers required to give maids at least 1 rest day a month from end-2022; cannot be compensated away: MOM - TODAYonline,"SINGAPORE — From the end of 2022, employers will be required to give their domestic workers at least one rest day a month that cannot be compensated away, the Ministry of Manpower (MOM) said on Thursday (July 22).",https://www.todayonline.com/singapore/employers-required-give-maids-least-1-rest-day-month-end-2022-cannot-be-compensated-away,https://www.todayonline.com/sites/default/files/styles/new_app_article_detail/public/photos/43_images/20210502_bk_domestic_worker_br_9_generic_1.jpg?itok=gthIC2RF,2021-07-22T09:13:27Z,,2021-07-22 14:58:52.519894,-0.9749654233455658,www.todayonline.com,0
sg,"{'id': None, 'name': 'Yahoo Entertainment'}","Staff Writer, Singapore","AGO report flags $5.4m wasted by HPB on fitness trackers, other lapses - Yahoo Singapore News","An excess of 341,000 fitness trackers were purchased for the National Steps Challenge, resulting in the wastage of $5.39 million by the Health Promotion...",https://sg.news.yahoo.com/hpb-wasted-millions-excess-fitness-trackers-overpayment-psd-ago-085643957.html,https://s.yimg.com/ny/api/res/1.2/SI5FZsWV5seFyF0X9VavGg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzMz/https://s.yimg.com/os/creatr-uploaded-images/2021-07/19994710-eac3-11eb-bfd6-08887665c701,2021-07-22T08:56:43Z,"People sitting next to a pond with the view of Singapore's CBD skyline in the background. (PHOTO: Getty Images)
SINGAPORE An excess of 341,000 fitness trackers were purchased for the National Steps … [+4944 chars]",2021-07-22 14:58:52.519894,-0.49985843896865845,sg.news.yahoo.com,0
sg,"{'id': None, 'name': 'CNA'}",CNA,All 14 workers lost in tunnel flood in China confirmed dead - CNA,"The bodies of all 14 workers trapped when a tunnel under construction was flooded last week have been recovered, authorities in southern China said on Thursday (Jul 22).",https://www.channelnewsasia.com/news/asia/14-tunnel-workers-china-tunnel-flood-zhuhai-guangdong-province-15268664,"https://cna-sg-res.cloudinary.com/image/upload/q_auto,f_auto/image/15268660/16x9/991/557/90bb3fa9c72e73b6cd95d3cc0d771a9b/MH/china-tunnel-flood-61568-jpg-1626936969.jpg",2021-07-22T08:37:53Z,"BEIJING: The bodies of all 14 workers trapped when a tunnel under construction was flooded last week have been recovered, authorities in southern China said on Thursday (Jul 22).
A brief statement o… [+1936 chars]",2021-07-22 14:58:52.519894,-0.9883378744125366,www.channelnewsasia.com,0
sg,"{'id': None, 'name': 'The Online Citizen'}",,Netizens question why Ong Ye Kung appears to shift blame from KTV cluster to Jurong Fishery Port cluster - The Online Citizen Asia,The Online Citizen Asia Netizens question why Ong Ye Kung appears to shift blame from KTV cluster to Jurong Fishery Port cluster Health,https://www.theonlinecitizen.com/2021/07/22/netizens-question-why-ong-ye-kung-appears-to-shift-blame-from-ktv-cluster-to-jurong-fishery-port-cluster/,https://www.theonlinecitizen.com/wp-content/uploads/2021/05/ong-ye-kung.png,2021-07-22T08:28:33Z,"A possible “uncontrollable rise” of COVID-19 cases from the Jurong Fishery Port cluster is behind the Government’s decision to revert to a tightening of measures under Phase 2 (Heightened Alert), sai… [+6331 chars]",2021-07-22 14:58:52.519894,0.0,www.theonlinecitizen.com,1
sg,"{'id': None, 'name': 'TODAYonline'}",,"Mandatory Covid-19 testing for residents, workers at 4 HDB blocks in Sims Avenue after viral fragments found in wastewater samples - TODAYonline",SINGAPORE — Residents and workers at four blocks of Housing and Development Board (HDB) flats along Sims Avenue will undergo mandatory testing for Covid-19 after viral fragments were detected in wastewater samples collected from the blocks.,https://www.todayonline.com/singapore/mandatory-covid-testing-residents-workers-4-hdb-blocks-sims-avenue-viral-fragments-wastewater-samples,https://www.todayonline.com/sites/default/files/styles/new_app_article_detail/public/photos/43_images/sims_ave.png?itok=QO8qdwdv,2021-07-22T06:46:20Z,,2021-07-22 14:58:52.519894,0.0,www.todayonline.com,0
sg,"{'id': None, 'name': 'Yahoo Entertainment'}",Jing Xuan TENG,China says WHO plan to audit labs in Covid origins probe 'arrogant' - Yahoo Singapore News,"China on Thursday said a WHO proposal to audit Chinese labs as part of further investigation into the origins of the coronavirus pandemic showed ""disrespect""...",https://sg.news.yahoo.com/china-says-plan-audit-labs-054811187.html,https://s.yimg.com/uu/api/res/1.2/PhsoRyqB6iDWWs0FZjc4QQ--~B/aD03MjE7dz03Njg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/afp.com.sg/335d8ad4d082bc3123166ea38d934c34,2021-07-22T05:48:11Z,"China on Thursday said a WHO proposal to audit Chinese labs as part of further investigation into the origins of the coronavirus pandemic showed ""disrespect"" and ""arrogance towards science"".
Last we… [+3060 chars]",2021-07-22 14:58:52.519894,-0.49975675344467163,sg.news.yahoo.com,0
sg,"{'id': None, 'name': 'The Straits Times'}",JOHN LUI,Major cinema chains in S'pore ready to return to tighter Covid-19 curbs - The Straits Times,Cinemas had only just restarted food and drink sales.. Read more at straitstimes.com.,https://www.straitstimes.com/singapore/major-cinema-chains-ready-to-return-tophase-two-heightened-alert-curbs,https://static.straitstimes.com.sg/s3fs-public/styles/x_large/public/articles/2021/07/22/eb-cinema-072221.jpg?itok=L3dMGGF5,2021-07-22T05:47:24Z,"SINGAPORE - Three major cinema chains have told The Straits Times that they are ready to return to the phase two (heightened alert) measures from Thursday (July 22), with some stating their disappoin… [+3721 chars]",2021-07-22 14:58:52.519894,-0.996716320514679,www.straitstimes.com,0
sg,"{'id': None, 'name': 'CNA'}",CNA,Hong Kong court sentences seven for 2019 attack on protesters at Yuen Long train station - CNA,"HONG KONG: A Hong Kong court on Thursday (Jul 22) sentenced seven men to between three-and-a-half and seven years in prison for their role in a 2019 attack on protesters, reporters and bystanders at a train station at the height of anti-government protests.",https://www.channelnewsasia.com/news/asia/hong-kong-court-yuen-long-attack-train-station-15267738,"https://cna-sg-res.cloudinary.com/image/upload/q_auto,f_auto/image/11741928/16x9/991/557/cd837ecd2bac0cc73bb5dc5d2c4e0dce/ZB/yuen-long-mtr-violence.jpg",2021-07-22T04:42:07Z,"HONG KONG: A Hong Kong court on Thursday (Jul 22) sentenced seven men to between three-and-a-half and seven years in prison for their role in a 2019 attack on protesters, reporters and bystanders at … [+2131 chars]",2021-07-22 14:58:52.519894,-0.492601603269577,www.channelnewsasia.com,0
sg,"{'id': None, 'name': 'CNA'}",Sarah Koh,Want to meet the cast of Running Man? There's a virtual fan meeting in September - CNA,"You'll get to see recurring cast members Kim Jong-kook, Haha, Song Ji-hyo, Jee Seok-jin, Jeon So-min and Yang Se-chan during the Sep 5 event.",https://cnalifestyle.channelnewsasia.com/trending/running-man-variety-show-fan-meeting-september-2021-15267714,https://www.channelnewsasia.com/image/15267768/16x9/768/432/e7b0add6dec8c1730f1701ba8c938177/IY/running-man-photo.jpg,2021-07-22T04:40:52Z,,2021-07-22 14:58:52.519894,0.33290000000000003,cnalifestyle.channelnewsasia.com,0
sg,"{'id': None, 'name': 'CNA'}",CNA,Swimming: Terminator vs dominator in Tokyo Olympics pool duel - CNA,American Katie Ledecky can become the most successful female Olympian of all time with another golden haul in Tokyo but Australia's Ariarne Titmus could be the dasher of dreams.,https://www.channelnewsasia.com/news/sport/swimming-terminator-vs-dominator-in-tokyo-olympics-pool-duel-15266570,"https://cna-sg-res.cloudinary.com/image/upload/q_auto,f_auto/image/15266566/16x9/991/557/a86566cc7e06eff5bed93ac525319a41/dP/file-photo--katie-ledecky--usa--poses-with-her-olympic-800m-freestyle-gold-medal-3.jpg",2021-07-22T02:15:00Z,"American Katie Ledecky can become the most successful female Olympian of all time with another golden haul in Tokyo but Australia's Ariarne Titmus could be the dasher of dreams.
The duel in the pool… [+3451 chars]",2021-07-22 14:58:52.519894,0.4992,www.channelnewsasia.com,0
sg,"{'id': None, 'name': 'The Straits Times'}",RAM ANAND,Malaysia's ex-minister Syed Saddiq charged with criminal breach of trust - The Straits Times,"He was accused of misappropriating RM1 million (S$323,070) of funds from PM Muhyiddin's Bersatu party.. Read more at straitstimes.com.",https://www.straitstimes.com/asia/se-asia/malaysias-ex-minister-syed-saddiq-charged-with-criminal-breach-of-trust,https://www.straitstimes.com/s3/files/styles/x_large/public/articles/2021/07/22/ak_ss_220721.jpg?itok=0HCcALXa,2021-07-22T01:47:26Z,"KUALA LUMPUR - Malaysia's ex-minister Syed Saddiq Abdul Rahman, who was the youngest Cabinet member in the country's history, was charged on Thursday (July 22) with misappropriating RM1 million (S$32… [+3621 chars]",2021-07-22 14:58:52.519894,-0.9923800826072693,www.straitstimes.com,0
sg,"{'id': None, 'name': 'EurekAlert'}",,New analysis reveals global distribution of toxic pollution and climate change - EurekAlert,A new analysis of global datasets shows low-income countries are significantly more likely to be impacted by both toxic pollution and climate change--and provides a list of at-risk countries most (and least) able to immediately begin direct efforts toward pol…,https://www.eurekalert.org/pub_releases/2021-07/p-nar071421.php,https://www.eurekalert.org/multimedia/pub/web/270665_web.jpg,2021-07-21T18:02:33Z,"IMAGE: The global distribution of the combined toxic-climate risk.
The global distribution of the combined risk of toxic pollution (low or high ecosystem health) and climate impacts (high or low vul… [+4451 chars]",2021-07-22 14:58:52.519894,-0.7724867165088654,www.eurekalert.org,0
sg,"{'id': None, 'name': 'Nature.com'}",,Layer Hall effect in a 2D topological axion antiferromagnet - Nature.com,A new type of Hall effect—the layer Hall effect—is produced in a 2D antiferromagnet that does not exhibit any net magnetization.,https://www.nature.com/articles/s41586-021-03679-w,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41586-021-03679-w/MediaObjects/41586_2021_3679_Fig1_HTML.png,2021-07-21T15:52:41Z,"<li>1.Néel, L. Nobel Lecture: Magnetism and the local molecular field. Nobel Lectures, Physics 19631970 (Elsevier, 1970).
</li><li>2.Li, X., Cao, T., Niu, Q., Shi, J. &amp; Feng, J. Coupling the val… [+11475 chars]",2021-07-22 14:58:52.519894,-0.499776691198349,www.nature.com,0
sg,"{'id': None, 'name': 'Liverpool.com'}",Josh Williams,Forgotten Liverpool man is already making a pre-season case for a major Premier League role - Liverpool.com,"Liverpool barely used Kostas Tsimikas last season, but the full-back could play a vital rotation role for Andy Robertson in the coming Premier League campaign.",https://www.liverpool.com/liverpool-fc-news/features/liverpool-pre-season-premier-league-21105401,https://i2-prod.liverpool.com/liverpool-fc-news/features/article21105481.ece/ALTERNATES/s1200/0_GettyImages-1233076917.jpg,2021-07-21T15:00:00Z,"Kostas Tsimikas joined Liverpool last summer for a reasonable transfer fee of around £13m, and he was said to provide the necessary competition and rotation for Andy Robertson at left-back. A full Pr… [+3120 chars]",2021-07-22 14:58:52.519894,-0.0008740037441253845,www.liverpool.com,0
sg,"{'id': None, 'name': 'The Straits Times'}",ISABELLE LIEW,You are not alone in your struggles: President Halimah to those affected by River Valley High School tragedy - The Straits Times,Madam Halimah said this is a time for Singaporeans to band together to collectively heal.. Read more at straitstimes.com.,https://www.straitstimes.com/singapore/courts-crime/you-are-not-alone-in-your-struggles-president-halimah-to-those-affected-by,https://static.straitstimes.com.sg/s3fs-public/styles/x_large/public/articles/2021/07/21/ak_rv2_210721.jpg?itok=E_UypNJd,2021-07-21T08:26:45Z,"SINGAPORE - It is hard to make sense of what happened at River Valley High School, and even harder to fathom the unimaginable trauma and grief experienced, said President Halimah Yacob.
In a Faceboo… [+2527 chars]",2021-07-22 14:58:52.519894,0.99485,www.straitstimes.com,0
sg,"{'id': None, 'name': 'The Straits Times'}",CHOO YUN TING,"Businesses call for more rental relief, wage support and loan moratoriums amid tightened Covid-19 measures - The Straits Times","A support package for businesses and workers is in the works, Finance Minister Lawrence Wong said.. Read more at straitstimes.com.",https://www.straitstimes.com/business/economy/businesses-call-for-more-rental-relief-wage-support-and-loan-moratoriums-amid,https://static.straitstimes.com.sg/s3fs-public/styles/x_large/public/articles/2021/07/21/ak_sgcov6_210721.jpg?itok=oXh_P2ke,2021-07-21T07:03:29Z,"SINGAPORE - Several business associations have called for help in areas such as rental relief, wage support and loan moratoriums as Singapore tightens measures amid a resurgence in Covid-19 infection… [+6918 chars]",2021-07-22 14:58:52.519894,-0.86040860414505,www.straitstimes.com,0
sg,"{'id': None, 'name': 'CNA'}",Sarah Koh,SHE's Ella Chen used to take part in beauty pageants with her sisters – at home - CNA,“I was a beauty queen!” the Taiwanese celebrity quipped on Instagram.,https://cnalifestyle.channelnewsasia.com/trending/she-ella-chen-beauty-pageants-15259958,https://www.channelnewsasia.com/image/15260168/16x9/768/432/4e2ea7e10c6ffc7d8f7387dea1d3b0d1/de/she-ella-chen.jpg,2021-07-21T04:04:07Z,,2021-07-22 14:58:52.519894,0.0,cnalifestyle.channelnewsasia.com,0
sg,"{'id': None, 'name': 'The Straits Times'}",hermesauto,"Fossil reveals burrowing lifestyle of tiny dino, Europe News & Top Stories - The Straits Times","PARIS (AFP) - A finger-sized fossil from 308 million years ago unearthed in the United States gives tantalising clues to the habits of tiny dinosaur-like creatures that may be the forerunners of reptiles, researchers revealed Wednesday (July 21).. Read more a…",https://www.straitstimes.com/world/europe/fossil-reveals-burrowing-lifestyle-of-tiny-dino,https://www.straitstimes.com/s3/files/styles/x_large/public/articles/2021/07/05/afph0507.jpg?itok=O2MjpGzg,2021-07-20T23:38:23Z,PARIS (AFP) - A finger-sized fossil from 308 million years ago unearthed in the United States gives tantalising clues to the habits of tiny dinosaur-like creatures that may be the forerunners of rept… [+3007 chars],2021-07-22 14:58:52.519894,0.9793499999999999,www.straitstimes.com,0
us,"{'id': 'the-verge', 'name': 'The Verge'}",Catie Keck,Olympics opening ceremony: start time and how to watch live - The Verge,"The 2020 Summer Olympic Games are set to begin this week in Tokyo, with the opening ceremony kicking off Friday, July 23rd. While NBC and its streaming sibling Peacock will both carry coverage of the Games, the Olympics will be streamable on other services as…",https://www.theverge.com/2021/7/22/22589095/olympics-opening-ceremony-watch-start-time-how-to-live-stream,https://cdn.vox-cdn.com/thumbor/DZ7nKX8kbbzoQGlCzd1vrsMDtxc=/0x680:4758x3171/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22733810/1329977021.jpg,2021-07-22T20:00:00Z,"Everywhere to find coverage of the Games
If you buy something from a Verge link, Vox Media may earn a commission. See our ethics statement.
Photo by Jamie Squire/Getty Images
The 2020 Summer Olymp… [+5076 chars]",2021-07-22 14:58:52.519894,0.1208994766553243,www.theverge.com,0
us,"{'id': None, 'name': 'ESPN'}",Dave Wilson,"Former Texas A&M official: Texas, Oklahoma joining SEC would break 'gentlemen's agreement' among league schools - ESPN","Former Texas A&M president R. Bowen Loftin says there is a ""gentlemen's agreement"" between SEC schools giving members ""absolute veto power"" over addition of another school from their state.",https://www.espn.com/college-football/story/_/id/31863713/texas-oklahoma-joining-sec-break-gentlemen-agreement-league-schools,https://a.espncdn.com/combiner/i?img=%2Fphoto%2F2020%2F0628%2Fr713557_1296x729_16%2D9.jpg,2021-07-22T19:52:06Z,"If Texas and Oklahoma join the SEC, it would break a long-standing ""gentlemen's agreement"" between SEC schools that gives conference members ""absolute veto power"" over the addition of another school … [+5288 chars]",2021-07-22 14:58:52.519894,-0.9641913771629333,www.espn.com,0
us,"{'id': 'cnn', 'name': 'CNN'}","Daniel Dale and Tara Subramaniam, CNN","Fact check: Biden makes false claims about Covid-19, auto prices and other subjects at CNN town hall - CNN ","President Joe Biden participated Wednesday in the second CNN town hall of his presidency, taking questions from anchor Don Lemon and local residents in Cincinnati.",https://www.cnn.com/2021/07/22/politics/fact-check-biden-cnn-town-hall-july/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210721215849-10-biden-town-hall-0721-super-tease.jpg,2021-07-22T19:40:00Z,,2021-07-22 14:58:52.519894,-0.49940356612205505,www.cnn.com,0
us,"{'id': 'fox-news', 'name': 'Fox News'}",Associated Press,"'Superbug' fungus spread in two cities, health officials say - Fox News",U.S. health officials said Thursday they now have evidence of an untreatable fungus spreading in two hospitals and a nursing home.,https://www.foxnews.com/health/superbug-fungus-spread-cities-health-officials,https://static.foxnews.com/foxnews.com/content/uploads/2021/07/AP21203534455018.jpg,2021-07-22T19:29:54Z,"U.S. health officials said Thursday they now have evidence of an untreatable fungus spreading in two hospitals and a nursing home.
The ""superbug"" outbreaks were reported in a Washington, D.C, nursin… [+2366 chars]",2021-07-22 14:58:52.519894,0.0,www.foxnews.com,0
us,"{'id': None, 'name': 'NPR'}",,The Lambda Variant Of The Coronavirus: What You Should Know : Coronavirus Updates - NPR,"Cases of the variant have popped up in several states. But neither the WHO nor the CDC considers it a variant of concern, and the fast-spreading delta variant continues to dominate U.S. cases.",https://www.npr.org/sections/coronavirus-live-updates/2021/07/22/1019293200/the-lambda-variant-coronavirus-what-you-should-know,https://media.npr.org/assets/img/2021/07/22/gettyimages-1328751011_wide-2b380fe4e16a26bebb859c51447ac1fd5e308777.jpg?s=1400,2021-07-22T19:09:01Z,A medical assistant administers a coronavirus test last week in Los Angeles. COVID-19 cases are on the rise as the highly transmissible delta variant has become the dominant coronavirus strain in the… [+6091 chars],2021-07-22 14:58:52.519894,0.0,www.npr.org,0
us,"{'id': 'cnn', 'name': 'CNN'}","Eric Levenson, Jacob Lev and Homero De la Fuente, CNN",NFL says coronavirus outbreaks among unvaccinated players may lead to forfeits this season - CNN ,"If a National Football League game cannot be rescheduled and is canceled due to a Covid-19 outbreak among unvaccinated players, that team will have to forfeit and will be credited with a loss, the NFL said in a league-wide memo obtained by CNN.",https://www.cnn.com/2021/07/22/sport/nfl-covid-forfeit-vaccine/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210722142745-restricted-nfl-logo-11-01-2020-super-tease.jpg,2021-07-22T18:59:00Z,"(CNN)If a National Football League game cannot be rescheduled and is canceled due to a Covid-19 outbreak among unvaccinated players, that team will have to forfeit and will be credited with a loss, t… [+3622 chars]",2021-07-22 14:58:52.519894,-0.4993630051612854,www.cnn.com,0
us,"{'id': 'fox-news', 'name': 'Fox News'}",Julia Musto,NASA's Perseverance Mars rovers readies to begin sampling process - Fox News,NASA's Perseverance Mars rover is preparing to collect its first-ever sample.,https://www.foxnews.com/science/nasas-perseverance-mars-rovers-readies-to-begin-sampling-process,https://static.foxnews.com/foxnews.com/content/uploads/2021/04/PIA24542_fig2-CROP-1.jpg,2021-07-22T18:50:36Z,"NASA's Perseverance Mars rover is preparing to collect its first-ever sample. 
The agency's Southern California-based Jet Propulsion Laboratory (JPL) said that the rover was searching for a scientif… [+3063 chars]",2021-07-22 14:58:52.519894,0.0,www.foxnews.com,0
